EntrezID,logFC,baseMean,lfcSE,stat,P.Value,adj.P.Val,Symbols,Name
308588,-0.40825,67.817,0.69076,-0.59102,0.5545,0.98115,Ca11,carbonic anhydrase 11
100911831,-0.3585,29.772,0.60669,-0.59091,0.55458,0.98115,Zfp182,zinc finger protein 182
25405,0.30479,2416.6,0.51596,0.59073,0.5547,0.98115,Ccng1,cyclin G1
302562,0.21469,53.592,0.36349,0.59064,0.55476,0.98115,Plp2,proteolipid protein 2
306253,0.24112,48.835,0.40858,0.59014,0.55509,0.98115,Glt8d1,glycosyltransferase 8 domain containing 1
361704,0.13193,192.87,0.22358,0.5901,0.55512,0.98115,Ctsf,cathepsin F
365024,-0.25529,102.35,0.43267,-0.59005,0.55516,0.98115,Chmp1a,charged multivesicular body protein 1A
499191,-0.15609,102.09,0.26474,-0.5896,0.55546,0.98115,Ngrn,"""neugrin, neurite outgrowth associated"""
84577,-0.11594,198.4,0.19668,-0.58952,0.55551,0.98115,Hdac2,histone deacetylase 2
297799,-0.8574,1.8817,1.4549,-0.58931,0.55565,0.98115,Mrpl15,mitochondrial ribosomal protein L15
299569,0.36935,231.2,0.62693,0.58913,0.55577,0.98115,Akap8l,A-kinase anchoring protein 8 like
314862,0.13018,99.72,0.22099,0.58907,0.55581,0.98115,Dyrk2,dual specificity tyrosine phosphorylation regulated kinase 2
691921,-0.3997,50.353,0.67859,-0.58901,0.55585,0.98115,LOC691921,hypothetical protein LOC691921
287441,0.14522,389.8,0.24656,0.58899,0.55587,0.98115,Zbtb4,zinc finger and BTB domain containing 4
58851,0.18317,372.77,0.31117,0.58865,0.5561,0.98115,Nr1h2,"""nuclear receptor subfamily 1, group H, member 2"""
689954,0.50253,21.75,0.85388,0.58852,0.55618,0.98115,Setd7,"""SET domain containing 7, histone lysine methyltransferase"""
29190,-1.3322,0.70978,2.2638,-0.58848,0.55621,0.98115,Pdyn,prodynorphin
300240,-0.11668,91.653,0.19827,-0.58847,0.55622,0.98115,Atg101,autophagy related 101
116696,-0.23622,39.325,0.40142,-0.58845,0.55623,0.98115,St8sia4,"""ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 4"""
499958,-0.7241,2.4622,1.2306,-0.58844,0.55624,0.98115,Linc00176,long intergenic non-protein coding RNA 176
25344,-0.23538,570.22,0.40007,-0.58834,0.5563,0.98115,Phb,prohibitin
498189,0.50868,11.856,0.86483,0.58818,0.55641,0.98115,Srrm4,serine/arginine repetitive matrix 4
29244,0.63435,37.924,1.0786,0.58814,0.55644,0.98115,Gch1,GTP cyclohydrolase 1
361201,-0.24102,49.266,0.41023,-0.58752,0.55685,0.98115,RGD1311345,similar to CG9752-PA
362817,-0.31397,33.264,0.53442,-0.58751,0.55686,0.98115,Cdk2,cyclin dependent kinase 2
117282,-0.16765,928.13,0.28536,-0.5875,0.55687,0.98115,Hnrnpk,heterogeneous nuclear ribonucleoprotein K
102553002,0.19422,26.104,0.33063,0.5874,0.55693,0.98115,Zscan22,zinc finger and SCAN domain containing 22
366265,0.3044,26.042,0.51837,0.58723,0.55705,0.98115,Rab22a,"""RAB22A, member RAS oncogene family"""
305848,1.1446,49.82,1.9498,0.58702,0.55719,0.98115,Zfp219,zinc finger protein 219
246116,-1.1374,3.4851,1.9377,-0.58701,0.5572,0.98115,Ptpn4,"""protein tyrosine phosphatase, non-receptor type 4"""
84423,-0.31475,23.287,0.53628,-0.58691,0.55726,0.98115,Nrtn,neurturin
64039,0.24519,45.141,0.41798,0.58661,0.55746,0.98115,Fbxl20,F-box and leucine-rich repeat protein 20
313346,1.7841,19.045,3.0421,0.58647,0.55756,0.98115,Focad,focadhesin
444983,0.33027,352.4,0.56323,0.5864,0.55761,0.98115,Apold1,apolipoprotein L domain containing 1
29702,0.19217,60.963,0.3278,0.58625,0.55771,0.98115,Eif2ak3,eukaryotic translation initiation factor 2 alpha kinase 3
314004,0.22265,64.718,0.37998,0.58595,0.55791,0.98115,Cmpk2,cytidine/uridine monophosphate kinase 2
117277,0.2375,335.44,0.40537,0.58589,0.55795,0.98115,Epn1,Epsin 1
311580,1.4323,3.799,2.4449,0.58582,0.558,0.98115,Samhd1,SAM and HD domain containing deoxynucleoside triphosphate triphosphohydrolase 1
310785,1.0408,15.298,1.7768,0.58578,0.55802,0.98115,Wdr47,WD repeat domain 47
310764,-0.13642,296.34,0.2329,-0.58575,0.55804,0.98115,Inka2,inka box actin regulator 2
363447,0.25219,764.26,0.43094,0.5852,0.55841,0.98115,Tspan7,tetraspanin 7
295531,0.47929,160.69,0.81906,0.58517,0.55844,0.98115,Tnni3k,TNNI3 interacting kinase
294090,0.45497,13.854,0.77758,0.58511,0.55847,0.98115,Ifit1bl,interferon-induced protein with tetratricopeptide repeats 1B-like
100361025,-0.55589,17.504,0.95043,-0.58488,0.55863,0.98115,LOC100361025,protein arginine methyltransferase 1-like
691093,0.1512,96.995,0.25852,0.58487,0.55864,0.98115,Tpgs1,tubulin polyglutamylase complex subunit 1
498952,-0.44498,23.987,0.76083,-0.58486,0.55864,0.98115,Zfp1,zinc finger protein 1
690038,0.22687,54.85,0.38821,0.58439,0.55895,0.98115,Bag2,BAG cochaperone 2
691209,1.6492,6.5067,2.8227,0.58427,0.55904,0.98115,Slc12a6,"""solute carrier family 12, member 6"""
140669,-0.22297,144.52,0.38172,-0.58411,0.55914,0.98115,Abcb6,ATP binding cassette subfamily B member 6
81736,0.11039,166.9,0.18899,0.58409,0.55916,0.98115,Nfkb1,nuclear factor kappa B subunit 1
64511,1.4927,15.946,2.5561,0.58398,0.55923,0.98115,Fntb,"""farnesyltransferase, CAAX box, beta"""
296161,-0.2503,23.821,0.42882,-0.58369,0.55943,0.98115,Ubox5,U-box domain containing 5
308568,-0.58296,31.245,0.99903,-0.58352,0.55954,0.98115,Fv1,Friend virus susceptibility 1
81002,0.65466,18.122,1.122,0.58348,0.55957,0.98115,Trim23,tripartite motif-containing 23
366964,0.35742,13.635,0.6127,0.58336,0.55965,0.98115,Tcf20,transcription factor 20
307200,1.2948,22.73,2.2198,0.58332,0.55968,0.98115,Socs6,suppressor of cytokine signaling 6
363412,0.15681,79.484,0.26887,0.58324,0.55973,0.98115,Zfp609,zinc finger protein 609
294709,-0.22208,81.632,0.38079,-0.58321,0.55975,0.98115,Trappc13,trafficking protein particle complex 13
679907,-0.30539,83.205,0.5237,-0.58315,0.55979,0.98115,Pam16,presequence translocase associated motor 16
311430,-0.53458,102.35,0.91678,-0.5831,0.55982,0.98115,Mavs,mitochondrial antiviral signaling protein
691031,0.20504,184.6,0.35165,0.5831,0.55983,0.98115,Cdc42se2,CDC42 small effector 2
501046,0.37099,13.404,0.63658,0.58278,0.56004,0.9812,Bfsp2,beaded filament structural protein 2
301254,1.2643,15.27,2.1702,0.58258,0.56018,0.9812,Aars2,"""alanyl-tRNA synthetase 2, mitochondrial"""
303888,-0.69002,22.95,1.1845,-0.58254,0.5602,0.9812,Osbpl11,oxysterol binding protein-like 11
294288,-0.17455,167.67,0.29965,-0.58252,0.56022,0.9812,Cuta,cutA divalent cation tolerance homolog
29292,0.18847,2476.1,0.3238,0.58207,0.56052,0.98157,Ftl1,ferritin light chain 1
687208,0.54679,2.4516,0.94053,0.58136,0.561,0.98209,Vps37d,VPS37D subunit of ESCRT-I
619580,-0.2351,81.788,0.40447,-0.58125,0.56107,0.98209,Ctps2,CTP synthase 2
29384,-0.14338,149.36,0.24669,-0.58123,0.56109,0.98209,Macroh2a1,macroH2A.1 histone
305449,-0.27788,25.731,0.47838,-0.58088,0.56132,0.98228,Mfsd10,major facilitator superfamily domain containing 10
300974,-0.16474,110.13,0.28386,-0.58038,0.56166,0.98228,Mrpl3,mitochondrial ribosomal protein L3
286971,-0.32531,17.224,0.56054,-0.58036,0.56167,0.98228,Fut11,fucosyltransferase 11
362844,0.97458,42.902,1.6796,0.58023,0.56176,0.98228,Brd4,bromodomain containing 4
282546,-0.17933,155.68,0.30919,-0.58001,0.56191,0.98228,Arid1b,AT-rich interaction domain 1B
24566,-0.41415,4.6811,0.7141,-0.57995,0.56195,0.98228,Mst1,macrophage stimulating 1
300687,0.25237,52.718,0.43525,0.57982,0.56203,0.98228,Bud13,BUD13 homolog
299933,-0.4545,5.7898,0.78387,-0.57982,0.56204,0.98228,Dscc1,DNA replication and sister chromatid cohesion 1
293408,1.0284,40.493,1.7758,0.5791,0.56252,0.98228,Hbs1l,HBS1-like translational GTPase
367304,-0.66319,2.8806,1.1454,-0.57902,0.56257,0.98228,Ap1s3,adaptor related protein complex 1 sigma 3 subunit
312270,-0.22696,21.118,0.3922,-0.57869,0.5628,0.98228,Dennd11,DENN domain containing 11
294595,-0.14237,66.324,0.24614,-0.57842,0.56298,0.98228,Ttc37,tetratricopeptide repeat domain 37
308468,1.369,19.31,2.3678,0.57818,0.56314,0.98228,Dyrk1b,dual specificity tyrosine phosphorylation regulated kinase 1B
362416,-1.8659,4.7238,3.228,-0.57803,0.56324,0.98228,Rpusd3,RNA pseudouridine synthase D3
313496,0.50012,30.767,0.86542,0.5779,0.56333,0.98228,Ccdc107,coiled-coil domain containing 107
316687,-0.7413,2.9087,1.2833,-0.57767,0.56349,0.98228,Gin1,gypsy retrotransposon integrase 1
25265,-0.32016,20.229,0.55434,-0.57756,0.56356,0.98228,P2ry1,purinergic receptor P2Y1
303373,0.37437,222.42,0.64827,0.57748,0.56361,0.98228,Unc45b,unc-45 myosin chaperone B
60324,0.91954,31.84,1.5923,0.57748,0.56361,0.98228,Synpo,synaptopodin
363292,0.54246,16.976,0.9398,0.5772,0.5638,0.98228,Ing5,"""inhibitor of growth family, member 5"""
192203,1.4564,9.23,2.524,0.57701,0.56393,0.98228,Fap,"""fibroblast activation protein, alpha"""
688913,1.4558,19.629,2.5232,0.57698,0.56395,0.98228,Dcun1d2,defective in cullin neddylation 1 domain containing 2
498232,-0.77249,2.3825,1.3389,-0.57695,0.56397,0.98228,Lax1,lymphocyte transmembrane adaptor 1
297592,0.18617,32.894,0.32272,0.57688,0.56402,0.98228,Spsb2,splA/ryanodine receptor domain and SOCS box containing 2
288587,0.38803,10.682,0.67264,0.57687,0.56403,0.98228,Alkbh4,"""alkB homolog 4, lysine demethylase"""
301130,-0.30202,84.015,0.52391,-0.57648,0.56429,0.98228,Dpp9,dipeptidyl peptidase 9
293117,-0.296,25.275,0.51363,-0.57629,0.56442,0.98228,Ankrd42,ankyrin repeat domain 42
690195,0.29778,10.252,0.5168,0.57621,0.56448,0.98228,Prima1,proline rich membrane anchor 1
289014,0.21932,433.29,0.38068,0.57611,0.56454,0.98228,Mapkapk2,MAPK activated protein kinase 2
500798,-0.91787,1.8785,1.5935,-0.576,0.56462,0.98228,C2cd4c,C2 calcium-dependent domain containing 4C
378794,0.33051,10.74,0.57405,0.57575,0.56479,0.98228,Trmt11,tRNA methyltransferase 11 homolog
305227,0.30084,38.315,0.52268,0.57557,0.5649,0.98228,Septin11,septin 11
293494,-0.14346,73.616,0.24929,-0.57547,0.56498,0.98228,Ino80e,INO80 complex subunit E
25480,-0.58032,11.706,1.0086,-0.57534,0.56506,0.98228,Mip,major intrinsic protein of lens fiber
29412,0.45562,25.444,0.79196,0.57531,0.56508,0.98228,Adra1a,adrenoceptor alpha 1A
498014,-0.20376,60.678,0.35423,-0.57521,0.56515,0.98228,RGD1565033,similar to hypothetical protein LOC284018 isoform b
361588,-0.90013,14.88,1.5651,-0.57511,0.56522,0.98228,Lrrc28,leucine rich repeat containing 28
308266,-0.47816,3.6694,0.83152,-0.57505,0.56526,0.98228,Zc3h12d,zinc finger CCCH type containing 12D
29354,0.51857,57.273,0.90194,0.57495,0.56532,0.98228,Pla2g5,"""phospholipase A2, group V"""
680216,0.34745,7.0002,0.6046,0.57467,0.56551,0.98228,Dnajb3,DnaJ heat shock protein family (Hsp40) member B3
117016,0.94615,9.2708,1.647,0.57446,0.56566,0.98228,Mark1,microtubule affinity regulating kinase 1
363028,-0.5979,4.4184,1.0417,-0.57398,0.56598,0.98228,Spc24,SPC24 component of NDC80 kinetochore complex
499083,0.85978,1.7396,1.4986,0.5737,0.56617,0.98228,Zscan18,zinc finger and SCAN domain containing 18
117028,-0.97776,10.552,1.7058,-0.57319,0.56651,0.98228,Bin1,bridging integrator 1
365583,1.3416,5.8301,2.3411,0.57306,0.5666,0.98228,Dse,dermatan sulfate epimerase
29518,-0.29301,13.346,0.51136,-0.57299,0.56665,0.98228,Lgals7,galectin 7
296200,0.94571,4.6854,1.6506,0.57296,0.56667,0.98228,Mgme1,mitochondrial genome maintenance exonuclease 1
498081,0.88025,2.1284,1.5368,0.57279,0.56678,0.98228,Slc35a5,"""solute carrier family 35, member A5"""
103689972,-1.2144,1.0453,2.1206,-0.57267,0.56687,0.98228,103689972,NA
303882,-0.80109,43.603,1.3994,-0.57247,0.567,0.98228,Tnk2,"""tyrosine kinase, non-receptor, 2"""
683674,0.16241,59.059,0.2837,0.57246,0.56701,0.98228,LOC683674,similar to Protein C7orf26 homolog
100359687,-0.57765,10.519,1.0094,-0.57226,0.56715,0.98228,LOC100359687,mitochondrial ribosomal protein L1-like
501061,-0.39962,6.4921,0.69856,-0.57207,0.56728,0.98228,Tmie,transmembrane inner ear
360503,-0.42675,53.538,0.74612,-0.57196,0.56735,0.98228,Luc7l,LUC7-like
81519,0.22337,82.55,0.39062,0.57183,0.56744,0.98228,Mgat1,"""alpha-1,3-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase"""
361805,-0.28895,217.18,0.50557,-0.57154,0.56764,0.98228,Uqcc2,ubiquinol-cytochrome c reductase complex assembly factor 2
100910202,0.88664,5.9895,1.5514,0.57151,0.56766,0.98228,Crnkl1,crooked neck pre-mRNA splicing factor 1
291796,-0.38979,71.188,0.68243,-0.57118,0.56788,0.98228,Usp14,ubiquitin specific peptidase 14
29755,-1.5919,42.273,2.7873,-0.57113,0.56791,0.98228,Colq,collagen like tail subunit of asymmetric acetylcholinesterase
308337,1.0073,6.452,1.7641,0.57101,0.56799,0.98228,Zfp865,zinc finger protein 865
308064,0.49841,5.2563,0.87301,0.57092,0.56806,0.98228,Cep72,centrosomal protein 72
361500,0.36365,25.43,0.63699,0.57089,0.56808,0.98228,Nat14,N-acetyltransferase 14
378774,-1.9794,5.0562,3.4681,-0.57076,0.56816,0.98228,Pigw,"""phosphatidylinositol glycan anchor biosynthesis, class W"""
685055,-0.32652,23.427,0.57218,-0.57065,0.56823,0.98228,Atr,ATR serine/threonine kinase
303068,0.43211,175.37,0.75822,0.5699,0.56875,0.98228,Adam19,ADAM metallopeptidase domain 19
304670,0.45029,76.042,0.79013,0.5699,0.56875,0.98228,Tnpo2,transportin 2
65043,-0.19308,871.88,0.33884,-0.56984,0.56879,0.98228,Rpl14,ribosomal protein L14
25531,0.3002,65.463,0.52753,0.56906,0.56931,0.98228,Rab3a,"""RAB3A, member RAS oncogene family"""
303259,-0.92546,73.108,1.6283,-0.56837,0.56979,0.98228,Mink1,misshapen-like kinase 1
500629,-0.15433,57.73,0.27162,-0.5682,0.5699,0.98228,Rdh14,retinol dehydrogenase 14
361269,-0.60563,29.35,1.0659,-0.56819,0.5699,0.98228,Tasor2,transcription activation suppressor family member 2
24362,0.68974,2.453,1.2148,0.56779,0.57018,0.98228,Fbp1,fructose-bisphosphatase 1
366431,0.22982,21.036,0.40493,0.56755,0.57034,0.98228,Tceanc2,transcription elongation factor A N-terminal and central domain containing 2
305837,-0.30485,56.528,0.53738,-0.56729,0.57052,0.98228,Ttc5,tetratricopeptide repeat domain 5
365297,0.78071,23.6,1.3766,0.56714,0.57062,0.98228,Crtc3,CREB regulated transcription coactivator 3
100362040,-0.85553,1.0204,1.5088,-0.56704,0.57069,0.98228,LOC100362040,Ac2-143-like
315744,-0.428,4.6351,0.7549,-0.56696,0.57074,0.98228,Itga11,integrin subunit alpha 11
65161,0.21421,171.27,0.37787,0.5669,0.57078,0.98228,Litaf,lipopolysaccharide-induced TNF factor
291565,0.1685,315.07,0.29733,0.56669,0.57092,0.98228,Afap1l1,actin filament associated protein 1-like 1
311880,0.37751,63.798,0.6662,0.56666,0.57095,0.98228,Gapvd1,GTPase activating protein and VPS9 domains 1
314785,0.28459,67.238,0.50243,0.56643,0.5711,0.98228,Tmtc3,transmembrane O-mannosyltransferase targeting cadherins 3
499339,-0.20561,55.943,0.36321,-0.56609,0.57133,0.98228,Pum3,pumilio RNA-binding family member 3
64322,0.23487,473.62,0.41502,0.56593,0.57144,0.98228,Dap,death-associated protein
300442,0.49314,9.0764,0.87203,0.56551,0.57173,0.98228,Ccdc159,coiled-coil domain containing 159
362021,-1.4519,2.73,2.5678,-0.56544,0.57178,0.98228,Gpsm2,G-protein signaling modulator 2
252853,-0.26418,20.697,0.46763,-0.56493,0.57212,0.98228,Stx17,syntaxin 17
108348073,-0.14748,513.98,0.26109,-0.56487,0.57216,0.98228,Eif5,eukaryotic translation initiation factor 5
287148,0.26537,36.444,0.47011,0.56448,0.57243,0.98228,Rpusd1,RNA pseudouridine synthase domain containing 1
290527,0.10849,573.24,0.19226,0.56429,0.57256,0.98228,Anxa11,annexin A11
306014,0.30407,31.361,0.539,0.56414,0.57266,0.98228,Reep4,receptor accessory protein 4
25524,0.81856,1358.8,1.4511,0.56409,0.5727,0.98228,Psap,prosaposin
171413,0.56057,32.423,0.99404,0.56393,0.5728,0.98228,Spata6,spermatogenesis associated 6
79211,0.55838,14.982,0.99037,0.56381,0.57288,0.98228,Gabrg3,gamma-aminobutyric acid type A receptor gamma 3 subunit
308004,0.25874,28.417,0.45892,0.56379,0.57289,0.98228,Fam204a,"""family with sequence similarity 204, member A"""
289603,-0.15204,115.88,0.26972,-0.56369,0.57297,0.98228,Commd8,COMM domain containing 8
361261,0.2447,133.24,0.43413,0.56366,0.57298,0.98228,Ccny,cyclin Y
29316,-0.47214,5.7284,0.83775,-0.56358,0.57304,0.98228,Adora2b,adenosine A2B receptor
306257,-0.13869,210.36,0.24619,-0.56335,0.5732,0.98228,Bap1,Brca1 associated protein 1
494309,-0.29548,63.087,0.52487,-0.56297,0.57345,0.98228,Vom1r106,vomeronasal 1 receptor 106
497972,-0.23752,29.863,0.42207,-0.56275,0.5736,0.98228,Heatr6,HEAT repeat containing 6
299156,0.66981,2.0924,1.1905,0.56265,0.57367,0.98228,Rab15,"""RAB15, member RAS oncogene family"""
499420,0.11935,67.481,0.21214,0.56258,0.57372,0.98228,Prmt2,protein arginine methyltransferase 2
287478,0.1938,27.679,0.34454,0.56248,0.57379,0.98228,Ctns,"""cystinosin, lysosomal cystine transporter"""
25619,1.4967,4.3835,2.6613,0.5624,0.57384,0.98228,Plau,"""plasminogen activator, urokinase"""
85264,1.9232,18.003,3.4201,0.56232,0.5739,0.98228,Abcg1,ATP binding cassette subfamily G member 1
498642,0.16872,161.43,0.30011,0.56217,0.574,0.98228,Rbpms,"""RNA binding protein, mRNA processing factor"""
58857,-0.24729,331.98,0.44003,-0.56199,0.57413,0.98228,Vapa,VAMP associated protein A
84473,-0.24831,85.446,0.442,-0.56179,0.57426,0.98228,Ddx20,DEAD-box helicase 20
308846,-0.12613,117.17,0.22456,-0.56167,0.57434,0.98228,Uvrag,UV radiation resistance associated
300066,-0.34873,202.58,0.62118,-0.5614,0.57453,0.98228,Gga1,"""golgi associated, gamma adaptin ear containing, ARF binding protein 1"""
289657,-0.65802,4.1998,1.1722,-0.56134,0.57457,0.98228,Tbc1d19,"""TBC1 domain family, member 19"""
315047,0.27158,147.49,0.48392,0.56122,0.57465,0.98228,Laptm4b,lysosomal protein transmembrane 4 beta
24854,0.22158,2944.2,0.39485,0.56118,0.57468,0.98228,Clu,clusterin
314013,-0.69243,35.614,1.2341,-0.5611,0.57473,0.98228,Trappc12,trafficking protein particle complex 12
25655,0.26,161.68,0.4635,0.56095,0.57483,0.98228,Gja4,"""gap junction protein, alpha 4"""
363471,-0.4201,24.116,0.74903,-0.56086,0.57489,0.98228,Pnpla4,patatin like phospholipase domain containing 4
25559,0.73271,55.514,1.3065,0.56082,0.57492,0.98228,Abcc8,ATP binding cassette subfamily C member 8
361838,-0.49365,34.09,0.8804,-0.56072,0.57499,0.98228,Hnrnph3,heterogeneous nuclear ribonucleoprotein H3
317343,1.6114,8.1019,2.8739,0.56071,0.575,0.98228,Med14,mediator complex subunit 14
64025,-0.41689,9.7175,0.7436,-0.56064,0.57504,0.98228,Cd244,CD244 molecule
295325,-0.14939,84.393,0.2665,-0.56056,0.5751,0.98228,Igsf3,"""immunoglobulin superfamily, member 3"""
140607,0.13405,82.235,0.23916,0.56052,0.57513,0.98228,Pip4k2c,phosphatidylinositol-5-phosphate 4-kinase type 2 gamma
497933,-0.65621,9.3563,1.1715,-0.56016,0.57537,0.98228,Slc25a35,"""solute carrier family 25, member 35"""
497815,1.1231,1.53,2.0057,0.55997,0.5755,0.98228,Nrcam,neuronal cell adhesion molecule
361443,-0.31832,41.722,0.56848,-0.55994,0.57552,0.98228,Ntpcr,"""nucleoside-triphosphatase, cancer-related"""
498174,-1.9238,110.13,3.4365,-0.55983,0.5756,0.98228,Nipsnap2,nipsnap homolog 2
25413,0.62849,72.931,1.1231,0.5596,0.57575,0.98228,Cpt2,carnitine palmitoyltransferase 2
407765,-0.28221,28.423,0.50432,-0.55959,0.57576,0.98228,St6galnac6,"""ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 6"""
266612,-1.0003,1.1402,1.7875,-0.55958,0.57577,0.98228,Slc4a9,solute carrier family 4 member 9
117513,-0.22032,32.296,0.39387,-0.55937,0.57591,0.98228,Sec22a,"""SEC22 homolog A, vesicle trafficking protein"""
171126,-0.22715,64.529,0.40622,-0.55917,0.57605,0.98228,Ap3m1,adaptor related protein complex 3 subunit mu 1
25368,0.31368,93.403,0.56113,0.55901,0.57615,0.98228,Adk,adenosine kinase
117281,0.11275,441.55,0.2017,0.55899,0.57617,0.98228,Ppp2r1a,protein phosphatase 2 scaffold subunit A alpha
688915,0.97046,383.68,1.7362,0.55896,0.57619,0.98228,Cmya5,cardiomyopathy associated 5
362549,0.84241,9.6386,1.5071,0.55895,0.5762,0.98228,Efcab7,EF-hand calcium binding domain 7
290595,0.64394,1.8458,1.1523,0.55882,0.57628,0.98228,LOC290595,hypothetical gene supported by AF152002
114555,-0.25884,53.049,0.46327,-0.55872,0.57635,0.98228,Casp4,caspase 4
310707,-0.30204,21.635,0.54065,-0.55867,0.57638,0.98228,Chd1l,chromodomain helicase DNA binding protein 1-like
29744,-0.62486,6.6709,1.1185,-0.55865,0.5764,0.98228,Sema6c,semaphorin 6C
361149,0.40481,9.3772,0.72478,0.55853,0.57648,0.98228,Ankrd37,ankyrin repeat domain 37
287828,0.21185,109.38,0.37933,0.55849,0.57651,0.98228,Jpt1,Jupiter microtubule associated homolog 1
494192,0.77332,15.249,1.3849,0.55839,0.57658,0.98228,Mycbpap,Mycbp associated protein
362614,0.22731,42.13,0.40739,0.55796,0.57687,0.98228,Gpn2,GPN-loop GTPase 2
24406,-0.40497,16.612,0.72582,-0.55795,0.57688,0.98228,Grik4,glutamate ionotropic receptor kainate type subunit 4
24788,-0.39847,80.492,0.71437,-0.55779,0.57698,0.98228,Sord,sorbitol dehydrogenase
25542,-0.50152,4.2506,0.89919,-0.55774,0.57702,0.98228,Ccl3,C-C motif chemokine ligand 3
301432,0.31342,20.917,0.56216,0.55752,0.57717,0.98228,Ppil3,peptidylprolyl isomerase like 3
360521,-0.1454,155.25,0.26081,-0.5575,0.57719,0.98228,Rufy1,RUN and FYVE domain containing 1
25721,-0.2664,940.97,0.47793,-0.55741,0.57725,0.98228,Got2,glutamic-oxaloacetic transaminase 2
300142,-0.22274,165.26,0.39963,-0.55736,0.57728,0.98228,Trabd,TraB domain containing
94170,-0.20962,210.65,0.3761,-0.55734,0.5773,0.98228,Atp6v0e1,ATPase H+ transporting V0 subunit e1
294284,0.39621,7.1844,0.71093,0.55731,0.57731,0.98228,AA926063,AA926063gene
140639,0.87435,35.443,1.5689,0.5573,0.57733,0.98228,Nploc4,"""NPL4 homolog, ubiquitin recognition factor"""
